,deviceId,timestamp,action,importanceLevel,itemName,itemType,packageName,user,session,카테고리
190,6473938c-137e-4928-bca9-5b41b57a2219,2024-12-26 14:34:03,added,high,카카오톡,app,com.kakao.talk,u22,2,커뮤니케이션
191,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:04:33,added,high,카카오톡,app,com.kakao.talk,u24,2,커뮤니케이션
192,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:34:33,added,high,카카오톡,app,com.kakao.talk,u25,2,커뮤니케이션
193,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:49:36,added,high,카카오톡,app,com.kakao.talk,u26,2,커뮤니케이션
194,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:10:29,added,high,카카오톡,app,com.kakao.talk,u3,2,커뮤니케이션
195,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:06:53,added,high,카카오톡,app,com.kakao.talk,u5,2,커뮤니케이션
196,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:08:10,added,medium,카카오톡,app,com.kakao.talk,u6,2,커뮤니케이션
197,ecf2197d-f602-43a9-a9ee-19fd42769c35,2024-12-20 16:22:11,added,high,카카오톡,app,com.kakao.talk,u7,2,커뮤니케이션
198,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:19:23,added,high,카카오톡,app,com.kakao.talk,u8,2,커뮤니케이션
199,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:35:44,added,high,카카오톡,app,com.kakao.talk,u9,2,커뮤니케이션
200,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:05:56,added,medium,카카오뱅크,app,com.kakaobank.channel,u1,2,금융
201,2ba5adff-c892-433d-813e-983b1193d86f,2024-12-21 16:07:50,added,medium,카카오뱅크,app,com.kakaobank.channel,u13,2,금융
202,20feed4d-f0d6-45a7-926d-dd38de5c57de,2024-12-23 13:36:26,added,high,카카오뱅크,app,com.kakaobank.channel,u15,2,금융
203,5359a173-8c73-4785-b89c-136b47f9f374,2024-12-23 16:58:07,added,high,카카오뱅크,app,com.kakaobank.channel,u17,2,금융
204,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:22:45,added,medium,카카오뱅크,app,com.kakaobank.channel,u18,2,금융
205,15ba6f80-01ec-4943-96be-89238ea7e045,2024-12-19 13:56:27,added,high,카카오뱅크,app,com.kakaobank.channel,u2,2,금융
206,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:17:31,added,high,카카오뱅크,app,com.kakaobank.channel,u23,2,금융
207,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:02:29,added,high,카카오뱅크,app,com.kakaobank.channel,u24,2,금융
208,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:34:09,added,high,카카오뱅크,app,com.kakaobank.channel,u25,2,금융
209,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:52:39,added,low,카카오뱅크,app,com.kakaobank.channel,u26,2,금융
210,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:17:59,added,low,카카오뱅크,app,com.kakaobank.channel,u3,2,금융
211,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:16:34,added,low,카카오뱅크,app,com.kakaobank.channel,u6,2,금융
212,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:28:20,added,low,카카오뱅크,app,com.kakaobank.channel,u8,2,금융
213,24f2dec0-5cd2-4d6b-b7c1-5cb7f200d72d,2024-12-26 15:57:59,added,high,카카오맵,app,net.daum.android.map,u14,2,여행 및 지역정보
214,6473938c-137e-4928-bca9-5b41b57a2219,2024-12-26 14:33:52,added,high,카카오맵,app,net.daum.android.map,u22,2,여행 및 지역정보
215,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:09:12,added,low,카카오맵,app,net.daum.android.map,u24,2,여행 및 지역정보
216,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:39:20,added,low,카카오맵,app,net.daum.android.map,u25,2,여행 및 지역정보
217,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:33:18,added,low,카카오맵,app,net.daum.android.map,u8,2,여행 및 지역정보
218,9d2768c1-9d45-4047-a827-fea8a064eed4,2024-12-21 09:56:03,added,high,카카오맵,app,net.daum.android.map,u4,2,여행 및 지역정보
219,62260fa5-6747-48e5-b4ed-7108dbb8d926,2024-12-23 15:12:45,added,medium,카카오 T,app,com.kakao.taxi,u11,2,지도/네비게이션
220,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:24:16,added,low,카카오 T,app,com.kakao.taxi,u12,2,지도/네비게이션
221,2ba5adff-c892-433d-813e-983b1193d86f,2024-12-21 16:10:31,added,high,카카오 T,app,com.kakao.taxi,u13,2,지도/네비게이션
222,15ba6f80-01ec-4943-96be-89238ea7e045,2024-12-19 13:57:04,added,high,카카오 T,app,com.kakao.taxi,u2,2,지도/네비게이션
223,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-26 14:10:17,added,medium,카카오 T,app,com.kakao.taxi,u21,2,지도/네비게이션
224,6473938c-137e-4928-bca9-5b41b57a2219,2024-12-28 10:44:24,added,low,카카오 T,app,com.kakao.taxi,u22,2,지도/네비게이션
225,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:19:10,added,high,카카오 T,app,com.kakao.taxi,u23,2,지도/네비게이션
226,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:40:24,added,low,카카오 T,app,com.kakao.taxi,u25,2,지도/네비게이션
227,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:52:58,added,low,카카오 T,app,com.kakao.taxi,u26,2,지도/네비게이션
228,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:08:29,added,high,카카오 T,app,com.kakao.taxi,u5,2,지도/네비게이션
229,83dc8619-af39-4f15-b438-969f072ce778,2024-12-25 13:45:40,added,high,카카오 T,app,com.kakao.taxi,u6,2,지도/네비게이션
230,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:20:29,added,high,카카오 T,app,com.kakao.taxi,u8,2,지도/네비게이션
231,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:12:16,added,high,블루투스,app,com.android.bluetooth,u23,2,기타
232,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:11:10,added,high,블루투스,app,com.android.bluetooth,u3,2,기타
233,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:04:51,added,high,블루투스,app,com.android.bluetooth,u6,2,기타
234,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:44:36,added,high,블루투스,app,com.android.bluetooth,u9,2,기타
235,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-21 13:59:35,added,high,Bluetooth,app,com.android.bluetooth,u10,2,기타
236,08f3721f-ae59-4847-8bf5-6bce07074e1b,2024-12-23 14:05:18,added,high,NFC,app,com.android.nfc,u16,2,기타
237,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-27 09:32:06,added,medium,NFC,app,com.android.nfc,u21,2,기타
238,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:51:10,added,medium,NFC,app,com.android.nfc,u26,2,기타
239,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:44:30,added,high,NFC,app,com.android.nfc,u9,2,기타
240,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:06:52,added,low,다운로드 관리자,app,com.android.providers.downloads,u1,2,기타
241,62260fa5-6747-48e5-b4ed-7108dbb8d926,2024-12-27 13:31:00,added,medium,다운로드 관리자,app,com.android.providers.downloads,u11,2,기타
242,24f2dec0-5cd2-4d6b-b7c1-5cb7f200d72d,2024-12-26 15:59:42,added,medium,다운로드 관리자,app,com.android.providers.downloads,u14,2,기타
243,08f3721f-ae59-4847-8bf5-6bce07074e1b,2024-12-23 14:05:23,added,low,다운로드 관리자,app,com.android.providers.downloads,u16,2,기타
244,5359a173-8c73-4785-b89c-136b47f9f374,2024-12-23 16:52:20,added,high,다운로드 관리자,app,com.android.providers.downloads,u17,2,기타
245,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 11:57:59,added,high,다운로드 관리자,app,com.android.providers.downloads,u24,2,기타
246,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:39:10,added,low,다운로드 관리자,app,com.android.providers.downloads,u25,2,기타
247,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:11:18,added,high,다운로드 관리자,app,com.android.providers.downloads,u3,2,기타
248,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:14:00,added,low,다운로드 관리자,app,com.android.providers.downloads,u6,2,기타
249,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:26:24,added,low,다운로드 관리자,app,com.android.providers.downloads,u8,2,기타
250,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-21 14:08:18,added,medium,Download Manager,app,com.android.providers.downloads,u10,2,기타
251,9d2768c1-9d45-4047-a827-fea8a064eed4,2024-12-19 17:35:58,added,high,시스템 UI,app,com.android.systemui,u4,1,기타
252,62260fa5-6747-48e5-b4ed-7108dbb8d926,2024-12-23 15:10:28,added,high,시스템 UI,app,com.android.systemui,u11,2,기타
253,2ba5adff-c892-433d-813e-983b1193d86f,2024-12-21 16:07:59,added,medium,치지직,app,com.navercorp.game.android.community,u13,2,엔터테인먼트
254,98c29407-3b7b-4a05-8925-f600db2c0f69,2024-12-23 19:56:52,added,high,치지직,app,com.navercorp.game.android.community,u19,2,엔터테인먼트
255,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:52:59,added,low,치지직,app,com.navercorp.game.android.community,u26,2,엔터테인먼트
256,24f2dec0-5cd2-4d6b-b7c1-5cb7f200d72d,2024-12-26 16:03:15,added,high,출금,keyword,,u14,2,
257,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:32:46,added,low,챌린저스,app,kr.co.whitecube.chlngers,u8,2,건강/운동
258,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:25:51,added,medium,지쿠,app,io.gbike.gcooter,u12,2,여행 및 지역정보
260,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:09:07,added,low,지니뮤직,app,com.ktmusic.geniemusic,u24,2,음악/오디오
261,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:20:53,added,high,지니뮤직,app,com.ktmusic.geniemusic,u8,2,음악/오디오
262,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-31 21:53:51,added,low,지니 TV 모바일,app,com.kt.gtv,u24,2,엔터테인먼트
263,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:27:10,added,low,지그재그,app,com.croquis.zigzag,u18,2,쇼핑
264,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:10:10,added,low,지그재그,app,com.croquis.zigzag,u5,2,쇼핑
265,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:27:06,added,low,지그재그,app,com.croquis.zigzag,u8,2,쇼핑
266,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-22 19:09:23,added,low,점신,app,handasoft.mobile.divination,u10,2,라이프스타일
267,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:24:10,added,medium,점신,app,handasoft.mobile.divination,u18,2,라이프스타일
268,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:19:15,added,high,시스템 UI,app,com.android.systemui,u12,2,기타
269,2ba5adff-c892-433d-813e-983b1193d86f,2024-12-21 16:03:45,added,high,시스템 UI,app,com.android.systemui,u13,2,기타
270,24f2dec0-5cd2-4d6b-b7c1-5cb7f200d72d,2024-12-26 15:55:56,added,high,시스템 UI,app,com.android.systemui,u14,2,기타
271,20feed4d-f0d6-45a7-926d-dd38de5c57de,2024-12-23 13:37:50,added,high,시스템 UI,app,com.android.systemui,u15,2,기타
272,5359a173-8c73-4785-b89c-136b47f9f374,2024-12-23 16:51:15,added,high,시스템 UI,app,com.android.systemui,u17,2,기타
273,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:28:28,added,high,시스템 UI,app,com.android.systemui,u18,2,기타
274,98c29407-3b7b-4a05-8925-f600db2c0f69,2024-12-23 17:36:10,added,high,시스템 UI,app,com.android.systemui,u19,2,기타
275,15ba6f80-01ec-4943-96be-89238ea7e045,2024-12-19 17:43:40,added,high,시스템 UI,app,com.android.systemui,u2,2,기타
276,aebe62b6-7a75-4eed-8aaa-9ae018d6f25f,2024-12-24 10:21:51,added,high,시스템 UI,app,com.android.systemui,u20,2,기타
277,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-26 14:09:58,added,high,시스템 UI,app,com.android.systemui,u21,2,기타
278,6473938c-137e-4928-bca9-5b41b57a2219,2024-12-26 14:34:36,added,high,시스템 UI,app,com.android.systemui,u22,2,기타
279,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:17:10,added,high,시스템 UI,app,com.android.systemui,u23,2,기타
280,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:04:38,added,high,시스템 UI,app,com.android.systemui,u24,2,기타
281,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:37:13,added,high,시스템 UI,app,com.android.systemui,u25,2,기타
282,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:52:10,added,high,시스템 UI,app,com.android.systemui,u26,2,기타
283,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:10:57,added,high,시스템 UI,app,com.android.systemui,u3,2,기타
284,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:05:30,added,high,시스템 UI,app,com.android.systemui,u5,2,기타
285,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:12:48,added,high,시스템 UI,app,com.android.systemui,u6,2,기타
286,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:19:31,added,high,시스템 UI,app,com.android.systemui,u8,2,기타
287,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:44:32,added,high,시스템 UI,app,com.android.systemui,u9,2,기타
288,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:10:46,added,high,시스템 UI,app,com.android.systemui,u1,2,기타
289,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-21 13:59:19,added,high,System UI,app,com.android.systemui,u10,2,기타
290,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:07:12,added,low,Google Play 스토어,app,com.android.vending,u1,2,도구
291,9d2768c1-9d45-4047-a827-fea8a064eed4,2024-12-19 17:35:53,added,medium,Google Play 스토어,app,com.android.vending,u4,1,도구
292,62260fa5-6747-48e5-b4ed-7108dbb8d926,2024-12-23 15:13:41,added,medium,Google Play 스토어,app,com.android.vending,u11,2,도구
293,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:23:33,added,low,Google Play 스토어,app,com.android.vending,u12,2,도구
294,20feed4d-f0d6-45a7-926d-dd38de5c57de,2024-12-23 13:42:37,added,low,Google Play 스토어,app,com.android.vending,u15,2,도구
295,08f3721f-ae59-4847-8bf5-6bce07074e1b,2024-12-23 14:05:25,added,low,Google Play 스토어,app,com.android.vending,u16,2,도구
296,5359a173-8c73-4785-b89c-136b47f9f374,2024-12-23 16:53:03,added,low,Google Play 스토어,app,com.android.vending,u17,2,도구
297,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:26:02,added,low,Google Play 스토어,app,com.android.vending,u18,2,도구
298,98c29407-3b7b-4a05-8925-f600db2c0f69,2024-12-23 17:37:35,added,low,Google Play 스토어,app,com.android.vending,u19,2,도구
299,15ba6f80-01ec-4943-96be-89238ea7e045,2024-12-20 13:51:52,added,high,Google Play 스토어,app,com.android.vending,u2,2,도구
300,aebe62b6-7a75-4eed-8aaa-9ae018d6f25f,2024-12-24 10:25:35,added,low,Google Play 스토어,app,com.android.vending,u20,2,도구
301,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-26 14:10:38,added,low,Google Play 스토어,app,com.android.vending,u21,2,도구
302,24f2dec0-5cd2-4d6b-b7c1-5cb7f200d72d,2024-12-26 16:00:56,added,low,자소설닷컴,app,com.anchoreer.jasoseol,u14,2,비즈니스
303,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-26 14:07:34,added,low,일상카페,app,com.zlgoon.dailycafe,u21,2,소셜
304,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:08:45,added,low,일상카페,app,com.zlgoon.dailycafe,u24,2,소셜
305,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:10:00,added,low,인포즈,app,com.carpum.inpose,u1,2,소셜
306,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:09:29,added,low,인터파크 티켓,app,com.interpark.app.ticket,u24,2,엔터테인먼트
308,6473938c-137e-4928-bca9-5b41b57a2219,2024-12-26 14:36:41,added,low,Google Play 스토어,app,com.android.vending,u22,2,도구
309,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:14:22,added,low,Google Play 스토어,app,com.android.vending,u23,2,도구
310,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:09:11,added,low,Google Play 스토어,app,com.android.vending,u24,2,도구
311,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:39:17,added,low,Google Play 스토어,app,com.android.vending,u25,2,도구
312,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:51:57,added,low,Google Play 스토어,app,com.android.vending,u26,2,도구
313,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:16:57,added,low,Google Play 스토어,app,com.android.vending,u3,2,도구
314,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:08:23,added,high,Google Play 스토어,app,com.android.vending,u5,2,도구
315,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:14:22,added,low,Google Play 스토어,app,com.android.vending,u6,2,도구
316,ecf2197d-f602-43a9-a9ee-19fd42769c35,2024-12-20 16:28:37,added,low,Google Play 스토어,app,com.android.vending,u7,2,도구
317,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:26:30,added,low,Google Play 스토어,app,com.android.vending,u8,2,도구
318,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:36:00,added,low,Google Play 스토어,app,com.android.vending,u9,2,도구
319,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-21 14:06:11,added,high,Google Play Store,app,com.android.vending,u10,2,도구
320,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:22:56,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u12,2,기타
321,20feed4d-f0d6-45a7-926d-dd38de5c57de,2024-12-23 13:36:56,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u15,2,기타
322,08f3721f-ae59-4847-8bf5-6bce07074e1b,2024-12-23 14:01:54,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u16,2,기타
323,5359a173-8c73-4785-b89c-136b47f9f374,2024-12-23 16:52:24,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u17,2,기타
324,20feed4d-f0d6-45a7-926d-dd38de5c57de,2024-12-23 13:39:17,added,medium,음성 녹음,app,com.sec.android.app.voicenote,u15,2,도구
325,15ba6f80-01ec-4943-96be-89238ea7e045,2024-12-19 17:43:50,added,high,음성 녹음,app,com.sec.android.app.voicenote,u2,2,도구
326,aebe62b6-7a75-4eed-8aaa-9ae018d6f25f,2024-12-26 09:09:04,added,high,음성 녹음,app,com.sec.android.app.voicenote,u20,2,도구
327,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 11:58:10,added,high,음성 녹음,app,com.sec.android.app.voicenote,u24,2,도구
328,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:10:37,added,low,음성 녹음,app,com.sec.android.app.voicenote,u5,2,도구
329,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:21:30,added,high,음성 녹음,app,com.sec.android.app.voicenote,u8,2,도구
330,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:45:00,added,high,음성 녹음,app,com.sec.android.app.voicenote,u9,2,도구
332,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:24:53,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u18,2,기타
333,98c29407-3b7b-4a05-8925-f600db2c0f69,2024-12-23 17:36:07,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u19,2,기타
334,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-26 14:08:56,added,medium,재난문자,app,com.google.android.cellbroadcastreceiver,u21,2,기타
335,6473938c-137e-4928-bca9-5b41b57a2219,2024-12-26 14:34:39,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u22,2,기타
336,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:12:10,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u23,2,기타
337,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:41:02,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u25,2,기타
338,99bf2c2b-9022-4326-9c5a-856a6c43d942,2024-12-24 17:50:55,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u26,2,기타
339,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:11:56,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u3,2,기타
340,c27da57a-0352-475b-8774-f3adf794acb7,2024-12-20 13:05:51,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u5,2,기타
341,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:15:15,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u6,2,기타
342,ecf2197d-f602-43a9-a9ee-19fd42769c35,2024-12-20 16:22:55,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u7,2,기타
343,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:20:05,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u8,2,기타
344,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:36:46,added,high,재난문자,app,com.google.android.cellbroadcastreceiver,u9,2,기타
345,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-21 14:07:58,added,high,Wireless emergency alerts,app,com.google.android.cellbroadcastreceiver,u10,2,기타
346,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:04:09,added,high,네트워크 관리자,app,com.google.android.networkstack,u1,2,기타
347,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-31 21:53:30,added,medium,원룸만들기,app,com.oneroom.byapps,u24,2,쇼핑
348,9d2768c1-9d45-4047-a827-fea8a064eed4,2024-12-19 17:32:01,added,low,우리동네GS,app,com.gsr.gs25,u4,1,라이프스타일
349,e43cc655-0333-43c1-ba29-5af45222ce3e,2024-12-21 14:01:54,added,low,우리동네GS,app,com.gsr.gs25,u10,2,라이프스타일
350,08f3721f-ae59-4847-8bf5-6bce07074e1b,2024-12-23 14:03:27,added,medium,우리동네GS,app,com.gsr.gs25,u16,2,라이프스타일
351,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:21:53,added,medium,우리동네GS,app,com.gsr.gs25,u18,2,라이프스타일
352,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 11:57:03,added,high,우리동네GS,app,com.gsr.gs25,u24,2,라이프스타일
353,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:39:05,added,low,우리동네GS,app,com.gsr.gs25,u25,2,라이프스타일
354,ac3c8549-da14-4c25-a22d-602f56c597ee,2024-12-19 17:17:32,added,medium,우리동네GS,app,com.gsr.gs25,u3,2,라이프스타일
355,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:28:03,added,low,우리동네GS,app,com.gsr.gs25,u8,2,라이프스타일
356,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:37:47,added,low,우리동네GS,app,com.gsr.gs25,u9,2,라이프스타일
357,b4d318e3-4117-4c3e-a71d-42dcd205339b,2024-12-26 12:06:11,added,medium,우리WON뱅킹,app,com.wooribank.smart.npib,u24,2,금융
358,62260fa5-6747-48e5-b4ed-7108dbb8d926,2024-12-23 15:15:10,added,low,왓챠,app,com.frograms.wplay,u11,2,엔터테인먼트
359,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:28:58,added,low,와디즈,app,com.markmount.wadiz,u8,2,라이프스타일
360,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2025-01-01 06:31:42,added,low,올리브영,app,com.oliveyoung,u25,2,쇼핑
361,83dc8619-af39-4f15-b438-969f072ce778,2024-12-20 18:17:33,added,low,올리브영,app,com.oliveyoung,u6,2,쇼핑
362,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:29:53,added,low,올리브영,app,com.oliveyoung,u8,2,쇼핑
363,12b28778-d5d1-4fd5-a6fa-dab049205d04,2024-12-21 16:40:10,added,low,올리브영,app,com.oliveyoung,u9,2,쇼핑
364,98c29407-3b7b-4a05-8925-f600db2c0f69,2024-12-23 17:34:50,added,low,오늘의집,app,net.bucketplace,u19,2,쇼핑
365,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:40:19,added,low,오늘의집,app,net.bucketplace,u25,2,쇼핑
366,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:32:26,added,low,예스24 도서,app,com.yes24.commerce,u8,2,도서/참고자료
367,20feed4d-f0d6-45a7-926d-dd38de5c57de,2024-12-23 13:42:46,added,low,영웅문S#,app,com.kiwoom.heromts,u15,2,금융
368,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:20:13,added,high,네트워크 관리자,app,com.google.android.networkstack,u12,2,기타
369,24f2dec0-5cd2-4d6b-b7c1-5cb7f200d72d,2024-12-26 15:56:24,added,high,네트워크 관리자,app,com.google.android.networkstack,u14,2,기타
370,b1963a79-a2d2-4af0-849f-5f9e660942a8,2024-12-26 14:10:59,added,medium,네트워크 관리자,app,com.google.android.networkstack,u21,2,기타
371,b774baa7-99f8-4bea-a55d-0168eee3d9f4,2024-12-24 15:12:37,added,high,네트워크 관리자,app,com.google.android.networkstack,u23,2,기타
372,445dc990-fa87-4adb-9561-61668fdfbeec,2024-12-24 11:27:37,added,low,에이블리,app,com.banhala.android,u18,2,쇼핑
373,cb5c77bc-1205-4037-8bf0-f0ef3b2248d8,2024-12-26 11:40:54,added,low,에이블리,app,com.banhala.android,u25,2,쇼핑
374,7e6a8fd2-f407-4c87-bc28-2637aa024bbc,2024-12-24 13:26:41,added,low,에이블리,app,com.banhala.android,u8,2,쇼핑
375,3c897afb-e889-4271-9757-b023746ea0cb,2024-12-24 13:03:35,added,high,에이닷 전화,app,com.skt.prod.dialer,u1,2,커뮤니케이션
376,2ad7bd88-d263-4a66-820c-8367cb5be1b4,2024-12-22 11:20:42,added,high,에이닷 전화,app,com.skt.prod.dialer,u12,2,커뮤니케이션
377,2ba5adff-c892-433d-813e-983b1193d86f,2024-12-21 16:07:00,added,high,에이닷 전화,app,com.skt.prod.dialer,u13,2,커뮤니케이션
378,08f3721f-ae59-4847-8bf5-6bce07074e1b,2024-12-23 14:04:29,added,high,에이닷 전화,app,com.skt.prod.dialer,u16,2,커뮤니케이션
